model,seed,backend,n_bindings,query_delay,distractor_rate,value_collision,recall_accuracy,recall_loss
baseline,2,triton,2,8,0.6,False,0.0751953125,3.354747772216797
baseline,2,triton,2,8,0.6,True,0.1357421875,3.100250244140625
baseline,2,triton,2,16,0.0,False,0.1845703125,2.9848899841308594
baseline,2,triton,2,16,0.0,True,0.384765625,2.475597381591797
baseline,2,triton,2,16,0.3,False,0.0927734375,3.2838363647460938
baseline,2,triton,2,16,0.3,True,0.1953125,2.9189720153808594
baseline,2,triton,2,16,0.6,False,0.0751953125,3.3424949645996094
baseline,2,triton,2,16,0.6,True,0.1494140625,3.1152725219726562
baseline,2,triton,2,32,0.0,False,0.1318359375,3.083454132080078
baseline,2,triton,2,32,0.0,True,0.2548828125,2.7510833740234375
baseline,2,triton,2,32,0.3,False,0.0849609375,3.2882614135742188
baseline,2,triton,2,32,0.3,True,0.16796875,3.0078697204589844
baseline,2,triton,2,32,0.6,False,0.0791015625,3.3243637084960938
baseline,2,triton,2,32,0.6,True,0.12109375,3.17559814453125
baseline,2,triton,2,64,0.0,False,0.1015625,3.2567520141601562
baseline,2,triton,2,64,0.0,True,0.21484375,2.885955810546875
baseline,2,triton,2,64,0.3,False,0.0703125,3.367645263671875
baseline,2,triton,2,64,0.3,True,0.12890625,3.1497039794921875
baseline,2,triton,2,64,0.6,False,0.0703125,3.4135208129882812
baseline,2,triton,2,64,0.6,True,0.11328125,3.2461471557617188
baseline,2,triton,4,8,0.0,False,0.1416015625,3.082233428955078
baseline,2,triton,4,8,0.0,True,0.2177734375,2.849100112915039
baseline,2,triton,4,8,0.3,False,0.1103515625,3.2453384399414062
baseline,2,triton,4,8,0.3,True,0.130859375,3.1144752502441406
baseline,2,triton,4,8,0.6,False,0.091796875,3.3330650329589844
baseline,2,triton,4,8,0.6,True,0.126953125,3.19097900390625
baseline,2,triton,4,16,0.0,False,0.1611328125,3.035919189453125
baseline,2,triton,4,16,0.0,True,0.23828125,2.8579635620117188
baseline,2,triton,4,16,0.3,False,0.1025390625,3.3062362670898438
baseline,2,triton,4,16,0.3,True,0.1376953125,3.1288299560546875
baseline,2,triton,4,16,0.6,False,0.0751953125,3.3672714233398438
baseline,2,triton,4,16,0.6,True,0.10546875,3.27313232421875
baseline,2,triton,4,32,0.0,False,0.1171875,3.1160888671875
baseline,2,triton,4,32,0.0,True,0.17578125,2.9689483642578125
baseline,2,triton,4,32,0.3,False,0.0771484375,3.3042144775390625
baseline,2,triton,4,32,0.3,True,0.1259765625,3.1477813720703125
baseline,2,triton,4,32,0.6,False,0.0830078125,3.3402633666992188
baseline,2,triton,4,32,0.6,True,0.115234375,3.2650375366210938
baseline,2,triton,4,64,0.0,False,0.099609375,3.25189208984375
baseline,2,triton,4,64,0.0,True,0.162109375,3.0947113037109375
baseline,2,triton,4,64,0.3,False,0.0751953125,3.4009552001953125
baseline,2,triton,4,64,0.3,True,0.1142578125,3.2417869567871094
baseline,2,triton,4,64,0.6,False,0.072265625,3.4434890747070312
baseline,2,triton,4,64,0.6,True,0.0810546875,3.3359451293945312
baseline,2,triton,8,8,0.0,False,0.125,3.149524688720703
baseline,2,triton,8,8,0.0,True,0.1865234375,2.9521331787109375
baseline,2,triton,8,8,0.3,False,0.09375,3.2868118286132812
baseline,2,triton,8,8,0.3,True,0.1162109375,3.1851329803466797
baseline,2,triton,8,8,0.6,False,0.080078125,3.366241455078125
baseline,2,triton,8,8,0.6,True,0.09375,3.2776107788085938
baseline,2,triton,8,16,0.0,False,0.1328125,3.136383056640625
baseline,2,triton,8,16,0.0,True,0.1591796875,3.0213394165039062
baseline,2,triton,8,16,0.3,False,0.0791015625,3.3401031494140625
baseline,2,triton,8,16,0.3,True,0.099609375,3.2330188751220703
baseline,2,triton,8,16,0.6,False,0.0859375,3.3710403442382812
baseline,2,triton,8,16,0.6,True,0.0986328125,3.2741470336914062
baseline,2,triton,8,32,0.0,False,0.1171875,3.1813735961914062
baseline,2,triton,8,32,0.0,True,0.1220703125,3.111846923828125
baseline,2,triton,8,32,0.3,False,0.0791015625,3.3018875122070312
baseline,2,triton,8,32,0.3,True,0.0986328125,3.2294387817382812
baseline,2,triton,8,32,0.6,False,0.087890625,3.3391189575195312
baseline,2,triton,8,32,0.6,True,0.080078125,3.3169708251953125
baseline,2,triton,8,64,0.0,False,0.08984375,3.313140869140625
baseline,2,triton,8,64,0.0,True,0.1220703125,3.200775146484375
baseline,2,triton,8,64,0.3,False,0.05859375,3.3998260498046875
baseline,2,triton,8,64,0.3,True,0.0703125,3.3629226684570312
baseline,2,triton,8,64,0.6,False,0.056640625,3.4589385986328125
baseline,2,triton,8,64,0.6,True,0.08203125,3.3914947509765625
baseline,3,triton,1,8,0.0,False,0.201171875,2.880565643310547
baseline,3,triton,1,8,0.0,True,0.197265625,2.859088897705078
baseline,3,triton,1,8,0.3,False,0.10546875,3.20611572265625
baseline,3,triton,1,8,0.3,True,0.111328125,3.2262306213378906
baseline,3,triton,1,8,0.6,False,0.0791015625,3.3308639526367188
baseline,3,triton,1,8,0.6,True,0.08984375,3.317596435546875
baseline,3,triton,1,16,0.0,False,0.1455078125,2.9971351623535156
baseline,3,triton,1,16,0.0,True,0.1650390625,2.9918746948242188
baseline,3,triton,1,16,0.3,False,0.09765625,3.241626739501953
baseline,3,triton,1,16,0.3,True,0.10546875,3.2681808471679688
baseline,3,triton,1,16,0.6,False,0.0634765625,3.3350448608398438
baseline,3,triton,1,16,0.6,True,0.08203125,3.329254150390625
baseline,3,triton,1,32,0.0,False,0.1396484375,3.1384716033935547
baseline,3,triton,1,32,0.0,True,0.11328125,3.160114288330078
baseline,3,triton,1,32,0.3,False,0.0849609375,3.292755126953125
baseline,3,triton,1,32,0.3,True,0.095703125,3.3079833984375
baseline,3,triton,1,32,0.6,False,0.0732421875,3.3737945556640625
baseline,3,triton,1,32,0.6,True,0.078125,3.3652496337890625
baseline,3,triton,1,64,0.0,False,0.1328125,3.1168365478515625
baseline,3,triton,1,64,0.0,True,0.1689453125,3.094646453857422
baseline,3,triton,1,64,0.3,False,0.0869140625,3.299835205078125
baseline,3,triton,1,64,0.3,True,0.0751953125,3.3583450317382812
baseline,3,triton,1,64,0.6,False,0.0703125,3.4058609008789062
baseline,3,triton,1,64,0.6,True,0.0673828125,3.3976669311523438
baseline,3,triton,2,8,0.0,False,0.1806640625,2.9476470947265625
baseline,3,triton,2,8,0.0,True,0.3623046875,2.429983139038086
baseline,3,triton,2,8,0.3,False,0.123046875,3.190572738647461
baseline,3,triton,2,8,0.3,True,0.2265625,2.8523616790771484
baseline,3,triton,2,8,0.6,False,0.0888671875,3.31976318359375
baseline,3,triton,2,8,0.6,True,0.146484375,3.1029396057128906
baseline,3,triton,2,16,0.0,False,0.1337890625,3.0411720275878906
baseline,3,triton,2,16,0.0,True,0.3310546875,2.5528736114501953
baseline,3,triton,2,16,0.3,False,0.1005859375,3.2474536895751953
baseline,3,triton,2,16,0.3,True,0.1767578125,2.955493927001953
baseline,3,triton,2,16,0.6,False,0.076171875,3.3391952514648438
baseline,3,triton,2,16,0.6,True,0.140625,3.118192672729492
baseline,3,triton,2,32,0.0,False,0.1181640625,3.1557350158691406
baseline,3,triton,2,32,0.0,True,0.259765625,2.755887031555176
baseline,3,triton,2,32,0.3,False,0.0791015625,3.3050537109375
baseline,3,triton,2,32,0.3,True,0.146484375,3.063873291015625
baseline,3,triton,2,32,0.6,False,0.076171875,3.36212158203125
baseline,3,triton,2,32,0.6,True,0.09765625,3.2177886962890625
baseline,3,triton,2,64,0.0,False,0.1318359375,3.1064109802246094
baseline,3,triton,2,64,0.0,True,0.2861328125,2.722076416015625
baseline,3,triton,2,64,0.3,False,0.083984375,3.3395462036132812
baseline,3,triton,2,64,0.3,True,0.1630859375,3.0636863708496094
baseline,3,triton,2,64,0.6,False,0.0693359375,3.4009323120117188
baseline,3,triton,2,64,0.6,True,0.123046875,3.2259140014648438
baseline,3,triton,4,8,0.0,False,0.1669921875,2.997528076171875
baseline,3,triton,4,8,0.0,True,0.2294921875,2.785672187805176
baseline,3,triton,4,8,0.3,False,0.11328125,3.244497299194336
baseline,3,triton,4,8,0.3,True,0.1513671875,3.057056427001953
baseline,3,triton,4,8,0.6,False,0.1015625,3.287525177001953
baseline,3,triton,4,8,0.6,True,0.107421875,3.2260360717773438
baseline,3,triton,4,16,0.0,False,0.123046875,3.1011505126953125
baseline,3,triton,4,16,0.0,True,0.2041015625,2.881244659423828
baseline,3,triton,4,16,0.3,False,0.0986328125,3.2459945678710938
baseline,3,triton,4,16,0.3,True,0.115234375,3.1798095703125
baseline,3,triton,4,16,0.6,False,0.0791015625,3.345550537109375
baseline,3,triton,4,16,0.6,True,0.1025390625,3.2449569702148438
baseline,3,triton,4,32,0.0,False,0.1201171875,3.1712493896484375
baseline,3,triton,4,32,0.0,True,0.1728515625,2.9930953979492188
baseline,3,triton,4,32,0.3,False,0.0869140625,3.323944091796875
baseline,3,triton,4,32,0.3,True,0.10546875,3.1969146728515625
baseline,3,triton,4,32,0.6,False,0.064453125,3.3796157836914062
baseline,3,triton,4,32,0.6,True,0.0966796875,3.2871551513671875
baseline,3,triton,4,64,0.0,False,0.1240234375,3.1528549194335938
baseline,3,triton,4,64,0.0,True,0.1865234375,2.9844627380371094
baseline,3,triton,4,64,0.3,False,0.0791015625,3.342193603515625
baseline,3,triton,4,64,0.3,True,0.10546875,3.1993370056152344
baseline,3,triton,4,64,0.6,False,0.0517578125,3.4067611694335938
baseline,3,triton,4,64,0.6,True,0.0830078125,3.298542022705078
baseline,3,triton,8,8,0.0,False,0.140625,3.0635910034179688
baseline,3,triton,8,8,0.0,True,0.185546875,2.9840946197509766
baseline,3,triton,8,8,0.3,False,0.1171875,3.2490158081054688
baseline,3,triton,8,8,0.3,True,0.1005859375,3.2258834838867188
baseline,3,triton,8,8,0.6,False,0.0810546875,3.3548507690429688
baseline,3,triton,8,8,0.6,True,0.0859375,3.2824668884277344
baseline,3,triton,8,16,0.0,False,0.0908203125,3.1895751953125
baseline,3,triton,8,16,0.0,True,0.14453125,3.048046112060547
baseline,3,triton,8,16,0.3,False,0.078125,3.334320068359375
baseline,3,triton,8,16,0.3,True,0.1162109375,3.2477455139160156
baseline,3,triton,8,16,0.6,False,0.0673828125,3.3870010375976562
baseline,3,triton,8,16,0.6,True,0.0908203125,3.3291702270507812
baseline,3,triton,8,32,0.0,False,0.0966796875,3.224201202392578
baseline,3,triton,8,32,0.0,True,0.142578125,3.1199798583984375
baseline,3,triton,8,32,0.3,False,0.0810546875,3.3724822998046875
baseline,3,triton,8,32,0.3,True,0.0869140625,3.2927093505859375
baseline,3,triton,8,32,0.6,False,0.0625,3.42803955078125
baseline,3,triton,8,32,0.6,True,0.072265625,3.3665542602539062
baseline,3,triton,8,64,0.0,False,0.111328125,3.2272415161132812
baseline,3,triton,8,64,0.0,True,0.1328125,3.1568374633789062
baseline,3,triton,8,64,0.3,False,0.0908203125,3.337615966796875
baseline,3,triton,8,64,0.3,True,0.0986328125,3.3173675537109375
baseline,3,triton,8,64,0.6,False,0.0634765625,3.41265869140625
baseline,3,triton,8,64,0.6,True,0.0791015625,3.3520431518554688
mg_no_glyph,1,triton,1,8,0.0,False,0.03125,3.503387451171875
mg_no_glyph,1,triton,1,8,0.0,True,0.0341796875,3.477142333984375
mg_no_glyph,1,triton,1,8,0.3,False,0.041015625,3.48638916015625
mg_no_glyph,1,triton,1,8,0.3,True,0.0224609375,3.496826171875
mg_no_glyph,1,triton,1,8,0.6,False,0.0322265625,3.49859619140625
mg_no_glyph,1,triton,1,8,0.6,True,0.0205078125,3.495452880859375
mg_no_glyph,1,triton,1,16,0.0,False,0.03515625,3.4827880859375
mg_no_glyph,1,triton,1,16,0.0,True,0.0263671875,3.4982147216796875
mg_no_glyph,1,triton,1,16,0.3,False,0.03125,3.49017333984375
mg_no_glyph,1,triton,1,16,0.3,True,0.0302734375,3.508514404296875
mg_no_glyph,1,triton,1,16,0.6,False,0.0390625,3.4848175048828125
mg_no_glyph,1,triton,1,16,0.6,True,0.0302734375,3.4994049072265625
mg_no_glyph,1,triton,1,32,0.0,False,0.0302734375,3.4852142333984375
mg_no_glyph,1,triton,1,32,0.0,True,0.0283203125,3.4916229248046875
mg_no_glyph,1,triton,1,32,0.3,False,0.0302734375,3.4939422607421875
mg_no_glyph,1,triton,1,32,0.3,True,0.0322265625,3.482879638671875
mg_no_glyph,1,triton,1,32,0.6,False,0.025390625,3.508148193359375
mg_no_glyph,1,triton,1,32,0.6,True,0.0244140625,3.4955902099609375
mg_no_glyph,1,triton,1,64,0.0,False,0.033203125,3.49700927734375
mg_no_glyph,1,triton,1,64,0.0,True,0.033203125,3.4962158203125
mg_no_glyph,1,triton,1,64,0.3,False,0.033203125,3.497283935546875
mg_no_glyph,1,triton,1,64,0.3,True,0.025390625,3.5032501220703125
mg_no_glyph,1,triton,1,64,0.6,False,0.02734375,3.4882354736328125
mg_no_glyph,1,triton,1,64,0.6,True,0.0302734375,3.4986114501953125
mg_no_glyph,1,triton,2,8,0.0,False,0.033203125,3.4805450439453125
mg_no_glyph,1,triton,2,8,0.0,True,0.0361328125,3.4844207763671875
mg_no_glyph,1,triton,2,8,0.3,False,0.0302734375,3.5023651123046875
mg_no_glyph,1,triton,2,8,0.3,True,0.0283203125,3.498992919921875
mg_no_glyph,1,triton,2,8,0.6,False,0.029296875,3.491302490234375
mg_no_glyph,1,triton,2,8,0.6,True,0.017578125,3.4995269775390625
mg_no_glyph,1,triton,2,16,0.0,False,0.0263671875,3.4974212646484375
mg_no_glyph,1,triton,2,16,0.0,True,0.033203125,3.4793243408203125
mg_no_glyph,1,triton,2,16,0.3,False,0.033203125,3.4834442138671875
mg_no_glyph,1,triton,2,16,0.3,True,0.04296875,3.478179931640625
mg_no_glyph,1,triton,2,16,0.6,False,0.0302734375,3.492279052734375
mg_no_glyph,1,triton,2,16,0.6,True,0.0302734375,3.47723388671875
mg_no_glyph,1,triton,2,32,0.0,False,0.03125,3.48162841796875
mg_no_glyph,1,triton,2,32,0.0,True,0.03125,3.485748291015625
mg_no_glyph,1,triton,2,32,0.3,False,0.0361328125,3.50299072265625
mg_no_glyph,1,triton,2,32,0.3,True,0.03125,3.484130859375
mg_no_glyph,1,triton,2,32,0.6,False,0.0341796875,3.4924163818359375
mg_no_glyph,1,triton,2,32,0.6,True,0.041015625,3.4816741943359375
mg_no_glyph,1,triton,2,64,0.0,False,0.029296875,3.490997314453125
mg_no_glyph,1,triton,2,64,0.0,True,0.0263671875,3.4952545166015625
mg_no_glyph,1,triton,2,64,0.3,False,0.0224609375,3.5006256103515625
mg_no_glyph,1,triton,2,64,0.3,True,0.0361328125,3.481475830078125
mg_no_glyph,1,triton,2,64,0.6,False,0.0283203125,3.509796142578125
mg_no_glyph,1,triton,2,64,0.6,True,0.041015625,3.494354248046875
mg_no_glyph,1,triton,4,8,0.0,False,0.0380859375,3.4845733642578125
mg_no_glyph,1,triton,4,8,0.0,True,0.041015625,3.4769439697265625
mg_no_glyph,1,triton,4,8,0.3,False,0.03515625,3.4938812255859375
mg_no_glyph,1,triton,4,8,0.3,True,0.033203125,3.4779510498046875
mg_no_glyph,1,triton,4,8,0.6,False,0.03125,3.4923095703125
mg_no_glyph,1,triton,4,8,0.6,True,0.033203125,3.4950408935546875
mg_no_glyph,1,triton,4,16,0.0,False,0.044921875,3.4904937744140625
mg_no_glyph,1,triton,4,16,0.0,True,0.0341796875,3.4855804443359375
mg_no_glyph,1,triton,4,16,0.3,False,0.0302734375,3.498870849609375
mg_no_glyph,1,triton,4,16,0.3,True,0.0302734375,3.5016937255859375
mg_no_glyph,1,triton,4,16,0.6,False,0.0244140625,3.4921722412109375
mg_no_glyph,1,triton,4,16,0.6,True,0.0322265625,3.49249267578125
mg_no_glyph,1,triton,4,32,0.0,False,0.0322265625,3.4981231689453125
mg_no_glyph,1,triton,4,32,0.0,True,0.033203125,3.484100341796875
mg_no_glyph,1,triton,4,32,0.3,False,0.0302734375,3.498138427734375
mg_no_glyph,1,triton,4,32,0.3,True,0.021484375,3.5013427734375
mg_no_glyph,1,triton,4,32,0.6,False,0.029296875,3.5018310546875
mg_no_glyph,1,triton,4,32,0.6,True,0.03125,3.483734130859375
mg_no_glyph,1,triton,4,64,0.0,False,0.0380859375,3.484344482421875
mg_no_glyph,1,triton,4,64,0.0,True,0.0419921875,3.48297119140625
mg_no_glyph,1,triton,4,64,0.3,False,0.0322265625,3.4893951416015625
mg_no_glyph,1,triton,4,64,0.3,True,0.0263671875,3.505157470703125
mg_no_glyph,1,triton,4,64,0.6,False,0.0361328125,3.482330322265625
mg_no_glyph,1,triton,4,64,0.6,True,0.0302734375,3.5001983642578125
mg_no_glyph,1,triton,8,8,0.0,False,0.0244140625,3.499786376953125
mg_no_glyph,1,triton,8,8,0.0,True,0.041015625,3.488677978515625
mg_no_glyph,1,triton,8,8,0.3,False,0.0380859375,3.4949951171875
mg_no_glyph,1,triton,8,8,0.3,True,0.0322265625,3.4876556396484375
mg_no_glyph,1,triton,8,8,0.6,False,0.029296875,3.4843902587890625
mg_no_glyph,1,triton,8,8,0.6,True,0.025390625,3.4910125732421875
mg_no_glyph,1,triton,8,16,0.0,False,0.0283203125,3.5026702880859375
mg_no_glyph,1,triton,8,16,0.0,True,0.0302734375,3.493804931640625
mg_no_glyph,1,triton,8,16,0.3,False,0.0361328125,3.485870361328125
mg_no_glyph,1,triton,8,16,0.3,True,0.025390625,3.4864959716796875
mg_no_glyph,1,triton,8,16,0.6,False,0.0361328125,3.4944305419921875
mg_no_glyph,1,triton,8,16,0.6,True,0.025390625,3.4900054931640625
mg_no_glyph,1,triton,8,32,0.0,False,0.041015625,3.5017547607421875
mg_no_glyph,1,triton,8,32,0.0,True,0.0302734375,3.5086669921875
mg_no_glyph,1,triton,8,32,0.3,False,0.0302734375,3.4965667724609375
mg_no_glyph,1,triton,8,32,0.3,True,0.0263671875,3.4998931884765625
mg_no_glyph,1,triton,8,32,0.6,False,0.02734375,3.51348876953125
mg_no_glyph,1,triton,8,32,0.6,True,0.0361328125,3.4823150634765625
mg_no_glyph,1,triton,8,64,0.0,False,0.0224609375,3.5044708251953125
mg_no_glyph,1,triton,8,64,0.0,True,0.033203125,3.5052947998046875
mg_no_glyph,1,triton,8,64,0.3,False,0.0263671875,3.5005035400390625
mg_no_glyph,1,triton,8,64,0.3,True,0.0234375,3.51177978515625
mg_no_glyph,1,triton,8,64,0.6,False,0.0322265625,3.4932861328125
mg_no_glyph,1,triton,8,64,0.6,True,0.0400390625,3.5017852783203125
mg_no_glyph,2,triton,1,8,0.0,False,0.05078125,3.4174346923828125
mg_no_glyph,2,triton,1,8,0.0,True,0.0478515625,3.4203033447265625
mg_no_glyph,2,triton,1,8,0.3,False,0.0439453125,3.41864013671875
mg_no_glyph,2,triton,1,8,0.3,True,0.0400390625,3.4446868896484375
mg_no_glyph,2,triton,1,8,0.6,False,0.0458984375,3.4501190185546875
mg_no_glyph,2,triton,1,8,0.6,True,0.0517578125,3.4497756958007812
mg_no_glyph,2,triton,1,16,0.0,False,0.05859375,3.4264678955078125
mg_no_glyph,2,triton,1,16,0.0,True,0.0537109375,3.4213409423828125
mg_no_glyph,2,triton,1,16,0.3,False,0.0576171875,3.4473495483398438
mg_no_glyph,2,triton,1,16,0.3,True,0.056640625,3.4437713623046875
mg_no_glyph,2,triton,1,16,0.6,False,0.052734375,3.4413681030273438
mg_no_glyph,2,triton,1,16,0.6,True,0.0400390625,3.466766357421875
mg_no_glyph,2,triton,1,32,0.0,False,0.0634765625,3.420318603515625
mg_no_glyph,2,triton,1,32,0.0,True,0.0595703125,3.4094696044921875
mg_no_glyph,2,triton,1,32,0.3,False,0.0361328125,3.454620361328125
mg_no_glyph,2,triton,1,32,0.3,True,0.0615234375,3.442779541015625
mg_no_glyph,2,triton,1,32,0.6,False,0.0361328125,3.4497833251953125
mg_no_glyph,2,triton,1,32,0.6,True,0.046875,3.4402389526367188
mg_no_glyph,2,triton,1,64,0.0,False,0.033203125,3.4514312744140625
mg_no_glyph,2,triton,1,64,0.0,True,0.048828125,3.4395599365234375
mg_no_glyph,2,triton,1,64,0.3,False,0.0380859375,3.442047119140625
mg_no_glyph,2,triton,1,64,0.3,True,0.0498046875,3.457550048828125
mg_no_glyph,2,triton,1,64,0.6,False,0.0400390625,3.4481430053710938
mg_no_glyph,2,triton,1,64,0.6,True,0.041015625,3.449493408203125
mg_no_glyph,2,triton,2,8,0.0,False,0.0498046875,3.4078216552734375
mg_no_glyph,2,triton,2,8,0.0,True,0.06640625,3.343841552734375
mg_no_glyph,2,triton,2,8,0.3,False,0.064453125,3.4216766357421875
mg_no_glyph,2,triton,2,8,0.3,True,0.08203125,3.3543243408203125
mg_no_glyph,2,triton,2,8,0.6,False,0.0439453125,3.4640731811523438
mg_no_glyph,2,triton,2,8,0.6,True,0.060546875,3.3760757446289062
mg_no_glyph,2,triton,2,16,0.0,False,0.06640625,3.420379638671875
mg_no_glyph,2,triton,2,16,0.0,True,0.09765625,3.3298187255859375
mg_no_glyph,2,triton,2,16,0.3,False,0.04296875,3.4457855224609375
mg_no_glyph,2,triton,2,16,0.3,True,0.0859375,3.368804931640625
mg_no_glyph,2,triton,2,16,0.6,False,0.0537109375,3.4464035034179688
mg_no_glyph,2,triton,2,16,0.6,True,0.0673828125,3.3852157592773438
mg_no_glyph,2,triton,2,32,0.0,False,0.0546875,3.405731201171875
mg_no_glyph,2,triton,2,32,0.0,True,0.05859375,3.388641357421875
mg_no_glyph,2,triton,2,32,0.3,False,0.0419921875,3.450714111328125
mg_no_glyph,2,triton,2,32,0.3,True,0.0751953125,3.36212158203125
mg_no_glyph,2,triton,2,32,0.6,False,0.046875,3.4444122314453125
mg_no_glyph,2,triton,2,32,0.6,True,0.0595703125,3.4018325805664062
mg_no_glyph,2,triton,2,64,0.0,False,0.041015625,3.4439239501953125
mg_no_glyph,2,triton,2,64,0.0,True,0.0712890625,3.377166748046875
mg_no_glyph,2,triton,2,64,0.3,False,0.044921875,3.4595947265625
mg_no_glyph,2,triton,2,64,0.3,True,0.060546875,3.3935546875
mg_no_glyph,2,triton,2,64,0.6,False,0.0517578125,3.455657958984375
mg_no_glyph,2,triton,2,64,0.6,True,0.0693359375,3.41485595703125
mg_no_glyph,2,triton,4,8,0.0,False,0.0380859375,3.447296142578125
mg_no_glyph,2,triton,4,8,0.0,True,0.0732421875,3.387847900390625
mg_no_glyph,2,triton,4,8,0.3,False,0.046875,3.440887451171875
mg_no_glyph,2,triton,4,8,0.3,True,0.05859375,3.4062652587890625
mg_no_glyph,2,triton,4,8,0.6,False,0.0537109375,3.4400787353515625
mg_no_glyph,2,triton,4,8,0.6,True,0.052734375,3.4185028076171875
mg_no_glyph,2,triton,4,16,0.0,False,0.0615234375,3.412384033203125
mg_no_glyph,2,triton,4,16,0.0,True,0.0595703125,3.3979949951171875
mg_no_glyph,2,triton,4,16,0.3,False,0.05078125,3.4579391479492188
mg_no_glyph,2,triton,4,16,0.3,True,0.068359375,3.4119338989257812
mg_no_glyph,2,triton,4,16,0.6,False,0.0458984375,3.4731292724609375
mg_no_glyph,2,triton,4,16,0.6,True,0.060546875,3.4402999877929688
mg_no_glyph,2,triton,4,32,0.0,False,0.046875,3.428253173828125
mg_no_glyph,2,triton,4,32,0.0,True,0.05859375,3.3941802978515625
mg_no_glyph,2,triton,4,32,0.3,False,0.0546875,3.4324798583984375
mg_no_glyph,2,triton,4,32,0.3,True,0.056640625,3.4080963134765625
mg_no_glyph,2,triton,4,32,0.6,False,0.05078125,3.4411468505859375
mg_no_glyph,2,triton,4,32,0.6,True,0.0576171875,3.4158172607421875
mg_no_glyph,2,triton,4,64,0.0,False,0.0478515625,3.4351959228515625
mg_no_glyph,2,triton,4,64,0.0,True,0.05859375,3.401336669921875
mg_no_glyph,2,triton,4,64,0.3,False,0.0390625,3.46551513671875
mg_no_glyph,2,triton,4,64,0.3,True,0.0615234375,3.41436767578125
mg_no_glyph,2,triton,4,64,0.6,False,0.037109375,3.4738922119140625
mg_no_glyph,2,triton,4,64,0.6,True,0.0498046875,3.441314697265625
mg_no_glyph,2,triton,8,8,0.0,False,0.0478515625,3.4389801025390625
mg_no_glyph,2,triton,8,8,0.0,True,0.0654296875,3.3972625732421875
mg_no_glyph,2,triton,8,8,0.3,False,0.046875,3.4506683349609375
mg_no_glyph,2,triton,8,8,0.3,True,0.05078125,3.4125823974609375
mg_no_glyph,2,triton,8,8,0.6,False,0.0498046875,3.4469223022460938
mg_no_glyph,2,triton,8,8,0.6,True,0.0478515625,3.43914794921875
mg_no_glyph,2,triton,8,16,0.0,False,0.0615234375,3.4332427978515625
mg_no_glyph,2,triton,8,16,0.0,True,0.0576171875,3.42138671875
mg_no_glyph,2,triton,8,16,0.3,False,0.0400390625,3.4476699829101562
mg_no_glyph,2,triton,8,16,0.3,True,0.046875,3.4454879760742188
mg_no_glyph,2,triton,8,16,0.6,False,0.0517578125,3.4425811767578125
mg_no_glyph,2,triton,8,16,0.6,True,0.0615234375,3.4325103759765625
mg_no_glyph,2,triton,8,32,0.0,False,0.0546875,3.438018798828125
mg_no_glyph,2,triton,8,32,0.0,True,0.0419921875,3.4342803955078125
mg_no_glyph,2,triton,8,32,0.3,False,0.05078125,3.447021484375
mg_no_glyph,2,triton,8,32,0.3,True,0.0478515625,3.4344940185546875
mg_no_glyph,2,triton,8,32,0.6,False,0.064453125,3.4353103637695312
mg_no_glyph,2,triton,8,32,0.6,True,0.0556640625,3.4571685791015625
mg_no_glyph,2,triton,8,64,0.0,False,0.0517578125,3.448333740234375
mg_no_glyph,2,triton,8,64,0.0,True,0.0537109375,3.439910888671875
mg_no_glyph,2,triton,8,64,0.3,False,0.048828125,3.4595794677734375
mg_no_glyph,2,triton,8,64,0.3,True,0.0458984375,3.454620361328125
mg_no_glyph,2,triton,8,64,0.6,False,0.044921875,3.469635009765625
mg_no_glyph,2,triton,8,64,0.6,True,0.0478515625,3.4613571166992188
mg_no_glyph,3,triton,1,8,0.0,False,0.0595703125,3.429931640625
mg_no_glyph,3,triton,1,8,0.0,True,0.056640625,3.43988037109375
mg_no_glyph,3,triton,1,8,0.3,False,0.048828125,3.458038330078125
mg_no_glyph,3,triton,1,8,0.3,True,0.048828125,3.4514923095703125
mg_no_glyph,3,triton,1,8,0.6,False,0.04296875,3.4628143310546875
mg_no_glyph,3,triton,1,8,0.6,True,0.046875,3.466033935546875
mg_no_glyph,3,triton,1,16,0.0,False,0.0439453125,3.449371337890625
mg_no_glyph,3,triton,1,16,0.0,True,0.03515625,3.464996337890625
mg_no_glyph,3,triton,1,16,0.3,False,0.0498046875,3.4637451171875
mg_no_glyph,3,triton,1,16,0.3,True,0.048828125,3.4602127075195312
mg_no_glyph,3,triton,1,16,0.6,False,0.0498046875,3.4567718505859375
mg_no_glyph,3,triton,1,16,0.6,True,0.0400390625,3.4611663818359375
mg_no_glyph,3,triton,1,32,0.0,False,0.044921875,3.4574127197265625
mg_no_glyph,3,triton,1,32,0.0,True,0.037109375,3.4530792236328125
mg_no_glyph,3,triton,1,32,0.3,False,0.046875,3.4571075439453125
mg_no_glyph,3,triton,1,32,0.3,True,0.046875,3.4765472412109375
mg_no_glyph,3,triton,1,32,0.6,False,0.0419921875,3.478271484375
mg_no_glyph,3,triton,1,32,0.6,True,0.0458984375,3.4608306884765625
mg_no_glyph,3,triton,1,64,0.0,False,0.0556640625,3.4627532958984375
mg_no_glyph,3,triton,1,64,0.0,True,0.046875,3.45550537109375
mg_no_glyph,3,triton,1,64,0.3,False,0.0556640625,3.44927978515625
mg_no_glyph,3,triton,1,64,0.3,True,0.0400390625,3.4606170654296875
